language,sentence_id,type,n_nodes,max_arity,mean_arity,tree_depth,mean_depth,density
Spanish,369,random,39,5,1.6521739130434783,10,4.769230769230769,0.02564102564102564
Spanish,370,natural,31,3,2.9,6,3.3,0.03118279569892473
Spanish,370,random,31,6,1.7647058823529411,7,3.3870967741935485,0.03225806451612903
Spanish,371,natural,122,6,2.9473684210526314,10,4.893805309734513,0.0075870478254979
Spanish,371,random,122,4,1.423529411764706,25,12.975409836065573,0.00819672131147541
Spanish,372,natural,31,6,2.6363636363636362,4,2.066666666666667,0.03118279569892473
Spanish,372,random,31,4,1.5789473684210527,6,3.3548387096774195,0.03225806451612903
Spanish,373,natural,24,4,3.2857142857142856,4,2.2083333333333335,0.041666666666666664
Spanish,373,random,24,6,1.6428571428571428,5,2.5,0.041666666666666664
Spanish,374,natural,38,7,2.466666666666667,5,2.3947368421052633,0.02631578947368421
Spanish,374,random,38,4,1.608695652173913,13,5.631578947368421,0.02631578947368421
Spanish,375,natural,17,5,3.0,4,2.125,0.05514705882352941
Spanish,375,random,17,5,1.4545454545454546,5,2.235294117647059,0.058823529411764705
Spanish,376,natural,36,6,2.5,8,3.388888888888889,0.027777777777777776
Spanish,376,random,36,4,1.5217391304347827,10,4.805555555555555,0.027777777777777776
Spanish,377,natural,91,7,2.78125,8,4.866666666666666,0.010866910866910866
Spanish,377,random,91,4,1.5789473684210527,18,6.65934065934066,0.01098901098901099
Spanish,378,natural,51,6,2.3333333333333335,9,4.48,0.019215686274509803
Spanish,378,random,51,4,1.3888888888888888,12,5.705882352941177,0.0196078431372549
Spanish,379,natural,71,8,2.6153846153846154,8,3.9855072463768115,0.013682092555331992
Spanish,379,random,71,4,1.5555555555555556,17,7.633802816901408,0.014084507042253521
Spanish,380,natural,31,5,3.0,7,3.903225806451613,0.03225806451612903
Spanish,380,random,31,6,1.6666666666666667,6,2.870967741935484,0.03225806451612903
Spanish,381,natural,22,4,2.3333333333333335,6,3.090909090909091,0.045454545454545456
Spanish,381,random,22,4,1.4,7,3.1363636363636362,0.045454545454545456
Spanish,382,natural,37,5,2.5,5,2.4444444444444446,0.026276276276276277
Spanish,382,random,37,4,1.7142857142857142,7,3.6486486486486487,0.02702702702702703
Spanish,383,natural,76,7,2.642857142857143,11,4.666666666666667,0.012982456140350877
Spanish,383,random,76,4,1.4705882352941178,14,7.105263157894737,0.013157894736842105
Spanish,384,natural,17,4,2.0,5,2.6470588235294117,0.058823529411764705
Spanish,384,random,17,5,1.6,5,2.176470588235294,0.058823529411764705
Spanish,385,natural,24,5,3.142857142857143,4,2.3043478260869565,0.03985507246376811
Spanish,385,random,24,3,1.4375,10,4.541666666666667,0.041666666666666664
Spanish,386,natural,14,4,2.1666666666666665,4,1.9285714285714286,0.07142857142857142
Spanish,386,random,14,4,1.4444444444444444,5,2.2857142857142856,0.07142857142857142
Spanish,387,natural,28,5,2.7777777777777777,4,2.230769230769231,0.03306878306878307
Spanish,387,random,28,4,1.8,7,3.5714285714285716,0.03571428571428571
Spanish,388,natural,33,5,2.8181818181818183,4,2.5625,0.029356060606060608
Spanish,388,random,33,4,1.5238095238095237,10,4.878787878787879,0.030303030303030304
Spanish,389,natural,60,6,2.590909090909091,9,4.603448275862069,0.016101694915254237
Spanish,389,random,60,5,1.5945945945945945,28,14.95,0.016666666666666666
Spanish,390,natural,28,6,2.7,7,2.857142857142857,0.03571428571428571
Spanish,390,random,28,5,1.8,7,3.5357142857142856,0.03571428571428571
Spanish,391,natural,10,4,2.25,3,1.5,0.1
Spanish,391,random,10,4,1.8,5,2.0,0.1
Spanish,392,natural,23,7,3.0,4,1.9090909090909092,0.041501976284584984
Spanish,392,random,23,5,1.6923076923076923,6,2.8260869565217392,0.043478260869565216
Spanish,393,natural,13,6,2.4,3,1.5384615384615385,0.07692307692307693
Spanish,393,random,13,3,1.3333333333333333,5,2.4615384615384617,0.07692307692307693
Spanish,394,natural,23,6,3.0,4,2.3636363636363638,0.041501976284584984
Spanish,394,random,23,4,1.4666666666666666,7,3.347826086956522,0.043478260869565216
Spanish,395,natural,23,6,2.75,4,2.130434782608696,0.043478260869565216
Spanish,395,random,23,4,1.5714285714285714,7,3.0434782608695654,0.043478260869565216
Spanish,396,natural,28,5,2.4545454545454546,5,2.2857142857142856,0.03571428571428571
Spanish,396,random,28,5,1.4210526315789473,8,3.4285714285714284,0.03571428571428571
Spanish,397,natural,15,6,2.3333333333333335,3,1.5333333333333334,0.06666666666666667
Spanish,397,random,15,6,2.0,3,1.6666666666666667,0.06666666666666667
Spanish,398,natural,33,7,2.2857142857142856,5,2.5454545454545454,0.030303030303030304
Spanish,398,random,33,5,1.7777777777777777,14,6.0,0.030303030303030304
Spanish,399,natural,15,3,2.6,4,2.142857142857143,0.06190476190476191
Spanish,399,random,15,3,1.4,6,2.933333333333333,0.06666666666666667
Spanish,400,natural,28,5,2.4545454545454546,5,2.7857142857142856,0.03571428571428571
Spanish,400,random,28,4,1.6875,12,4.642857142857143,0.03571428571428571
Spanish,401,natural,42,6,3.0,7,3.625,0.02264808362369338
Spanish,401,random,42,4,1.5185185185185186,13,5.5476190476190474,0.023809523809523808
Spanish,402,natural,21,5,2.5,5,2.6666666666666665,0.047619047619047616
Spanish,402,random,21,4,1.4285714285714286,9,3.857142857142857,0.047619047619047616
Spanish,403,natural,44,6,2.625,6,3.2790697674418605,0.022198731501057084
Spanish,403,random,44,4,1.6538461538461537,8,4.568181818181818,0.022727272727272728
Spanish,404,natural,6,4,2.5,2,1.0,0.16666666666666666
Spanish,404,random,6,3,2.5,2,1.1666666666666667,0.16666666666666666
Spanish,405,natural,16,4,2.8,4,2.3333333333333335,0.058333333333333334
Spanish,405,random,16,5,2.142857142857143,5,2.375,0.0625
Spanish,406,natural,8,2,1.75,3,1.875,0.125
Spanish,406,random,8,4,2.3333333333333335,2,1.25,0.125
Spanish,407,natural,30,5,2.4545454545454546,7,3.7857142857142856,0.03103448275862069
Spanish,407,random,30,4,1.6111111111111112,9,3.6333333333333333,0.03333333333333333
Spanish,408,natural,15,4,2.6,5,2.7142857142857144,0.06190476190476191
Spanish,408,random,15,4,1.5555555555555556,4,2.1333333333333333,0.06666666666666667
Spanish,409,natural,23,4,2.857142857142857,6,3.380952380952381,0.039525691699604744
Spanish,409,random,23,4,1.6923076923076923,7,3.782608695652174,0.043478260869565216
Spanish,410,natural,8,2,1.75,4,2.0,0.125
Spanish,410,random,8,3,2.3333333333333335,2,1.375,0.125
Spanish,411,natural,22,4,2.625,5,2.6363636363636362,0.045454545454545456
Spanish,411,random,22,5,1.75,9,3.727272727272727,0.045454545454545456
Spanish,412,natural,12,3,2.2,5,2.6666666666666665,0.08333333333333333
Spanish,412,random,12,3,1.375,4,2.1666666666666665,0.08333333333333333
Spanish,413,natural,55,6,2.7222222222222223,7,4.14,0.016498316498316498
Spanish,413,random,55,4,1.542857142857143,12,5.618181818181818,0.01818181818181818
Spanish,414,natural,25,4,2.3,6,2.9166666666666665,0.03833333333333333
Spanish,414,random,25,4,1.5,8,3.6,0.04
Spanish,415,natural,18,5,2.4285714285714284,4,2.3333333333333335,0.05555555555555555
Spanish,415,random,18,4,1.7,9,4.666666666666667,0.05555555555555555
Spanish,416,natural,13,3,2.2,3,1.8333333333333333,0.07051282051282051
Spanish,416,random,13,4,1.7142857142857142,5,2.3076923076923075,0.07692307692307693
Spanish,417,natural,70,7,2.576923076923077,11,5.132352941176471,0.013871635610766046
Spanish,417,random,70,6,1.5,9,4.671428571428572,0.014285714285714285
Spanish,418,natural,21,6,2.857142857142857,5,3.1904761904761907,0.047619047619047616
Spanish,418,random,21,6,1.5384615384615385,5,2.1904761904761907,0.047619047619047616
Spanish,419,natural,26,4,2.4,5,2.6,0.036923076923076927
Spanish,419,random,26,4,1.5625,12,4.884615384615385,0.038461538461538464
Spanish,420,natural,12,4,2.5,3,1.6363636363636365,0.07575757575757576
Spanish,420,random,12,3,1.5714285714285714,6,2.8333333333333335,0.08333333333333333
Spanish,421,natural,26,4,2.5,5,2.8846153846153846,0.038461538461538464
Spanish,421,random,26,4,1.4705882352941178,10,4.538461538461538,0.038461538461538464
Spanish,422,natural,83,6,2.7,8,4.560975609756097,0.011901263590949163
Spanish,422,random,83,5,1.7083333333333333,21,9.44578313253012,0.012048192771084338
Spanish,423,natural,19,4,2.25,7,3.5789473684210527,0.05263157894736842
Spanish,423,random,19,3,1.3846153846153846,11,4.7368421052631575,0.05263157894736842
Spanish,424,natural,43,5,2.8,7,3.604651162790698,0.023255813953488372
Spanish,424,random,43,4,1.68,12,4.674418604651163,0.023255813953488372
Spanish,425,natural,34,6,2.6666666666666665,5,2.4545454545454546,0.0285204991087344
Spanish,425,random,34,5,1.65,13,5.235294117647059,0.029411764705882353
Spanish,426,natural,14,5,3.0,3,1.6153846153846154,0.06593406593406594
Spanish,426,random,14,3,1.4444444444444444,5,2.7857142857142856,0.07142857142857142
Spanish,427,natural,30,5,2.7,5,2.6785714285714284,0.03103448275862069
Spanish,427,random,30,4,1.5263157894736843,12,5.4,0.03333333333333333
Spanish,428,natural,32,4,2.5833333333333335,9,4.40625,0.03125
Spanish,428,random,32,5,1.4090909090909092,12,4.5,0.03125
Spanish,429,natural,14,4,2.6,4,2.2857142857142856,0.07142857142857142
Spanish,429,random,14,5,1.625,5,2.2142857142857144,0.07142857142857142
Spanish,430,natural,19,5,2.8333333333333335,3,1.8888888888888888,0.049707602339181284
Spanish,430,random,19,4,1.3846153846153846,7,3.1578947368421053,0.05263157894736842
Spanish,431,natural,104,7,2.6052631578947367,10,5.69,0.009241971620612398
Spanish,431,random,104,6,1.6885245901639345,18,7.298076923076923,0.009615384615384616
Spanish,432,natural,21,4,2.375,4,2.25,0.04523809523809524
Spanish,432,random,21,3,1.5384615384615385,7,3.142857142857143,0.047619047619047616
Spanish,433,natural,26,5,2.5,4,2.3076923076923075,0.038461538461538464
Spanish,433,random,26,5,1.5625,12,5.730769230769231,0.038461538461538464
Spanish,434,natural,31,6,2.727272727272727,4,2.4516129032258065,0.03225806451612903
Spanish,434,random,31,4,1.5,7,3.774193548387097,0.03225806451612903
Spanish,435,natural,16,5,2.5,3,1.75,0.0625
Spanish,435,random,16,3,1.25,8,3.625,0.0625
Spanish,436,natural,7,4,2.0,2,1.1428571428571428,0.14285714285714285
Spanish,436,random,7,3,2.0,3,1.4285714285714286,0.14285714285714285
Spanish,437,natural,36,4,2.5,6,3.7222222222222223,0.027777777777777776
Spanish,437,random,36,4,1.4583333333333333,12,5.25,0.027777777777777776
Spanish,438,natural,15,5,2.3333333333333335,4,1.8666666666666667,0.06666666666666667
Spanish,438,random,15,4,1.5555555555555556,5,2.2666666666666666,0.06666666666666667
Spanish,439,natural,42,6,3.0,5,2.575,0.02264808362369338
Spanish,439,random,42,4,1.4137931034482758,9,4.476190476190476,0.023809523809523808
Spanish,440,natural,16,4,2.142857142857143,5,2.375,0.0625
Spanish,440,random,16,5,1.875,4,2.0625,0.0625
Spanish,441,natural,19,5,3.6,3,1.9473684210526316,0.05263157894736842
Spanish,441,random,19,4,1.6363636363636365,7,3.263157894736842,0.05263157894736842
Spanish,442,natural,45,5,2.5294117647058822,6,3.2045454545454546,0.021717171717171718
Spanish,442,random,45,5,1.5172413793103448,8,3.888888888888889,0.022222222222222223
Spanish,443,natural,20,5,2.375,6,2.6,0.05
Spanish,443,random,20,3,1.4615384615384615,11,4.7,0.05
Spanish,444,natural,23,7,2.4444444444444446,3,2.0869565217391304,0.043478260869565216
Spanish,444,random,23,4,1.5714285714285714,7,3.3043478260869565,0.043478260869565216
Spanish,445,natural,39,6,2.642857142857143,8,3.8684210526315788,0.02496626180836707
Spanish,445,random,39,5,1.6521739130434783,11,5.384615384615385,0.02564102564102564
Spanish,446,natural,52,8,2.6315789473684212,5,2.764705882352941,0.01885369532428356
Spanish,446,random,52,4,1.457142857142857,21,10.057692307692308,0.019230769230769232
Spanish,447,natural,27,5,2.3636363636363638,5,2.3703703703703702,0.037037037037037035
Spanish,447,random,27,5,1.625,9,4.148148148148148,0.037037037037037035
Spanish,448,natural,19,4,2.2857142857142856,3,2.0,0.04678362573099415
Spanish,448,random,19,4,1.6363636363636365,5,2.736842105263158,0.05263157894736842
Spanish,449,natural,28,5,2.4545454545454546,5,2.4642857142857144,0.03571428571428571
Spanish,449,random,28,5,1.4210526315789473,10,3.7857142857142856,0.03571428571428571
Spanish,450,natural,16,5,3.0,3,1.875,0.0625
Spanish,450,random,16,3,1.3636363636363635,6,2.75,0.0625
Spanish,451,natural,43,6,3.076923076923077,5,2.707317073170732,0.0221483942414175
Spanish,451,random,43,6,1.68,8,3.8372093023255816,0.023255813953488372
Spanish,452,natural,28,5,2.7,6,3.1785714285714284,0.03571428571428571
Spanish,452,random,28,4,1.588235294117647,6,3.0357142857142856,0.03571428571428571
Spanish,453,natural,26,6,2.4,4,2.28,0.036923076923076927
Spanish,453,random,26,5,1.6666666666666667,6,3.423076923076923,0.038461538461538464
Spanish,454,natural,33,7,2.5,5,2.2580645161290325,0.028409090909090908
Spanish,454,random,33,7,2.0,6,2.272727272727273,0.030303030303030304
Spanish,455,natural,26,5,2.4,4,2.4,0.036923076923076927
Spanish,455,random,26,3,1.5625,7,3.730769230769231,0.038461538461538464
Spanish,456,natural,43,7,2.5625,8,3.3333333333333335,0.022702104097452935
Spanish,456,random,43,7,1.6153846153846154,8,3.5348837209302326,0.023255813953488372
Spanish,457,natural,43,6,2.857142857142857,5,2.731707317073171,0.0221483942414175
Spanish,457,random,43,7,1.6153846153846154,12,4.395348837209302,0.023255813953488372
Spanish,458,natural,20,5,2.7142857142857144,5,2.45,0.05
Spanish,458,random,20,4,1.7272727272727273,8,4.0,0.05
Spanish,459,natural,31,6,2.9,6,2.8333333333333335,0.03118279569892473
Spanish,459,random,31,5,1.7647058823529411,9,4.451612903225806,0.03225806451612903
Spanish,460,natural,17,5,2.5,4,1.8125,0.05514705882352941
Spanish,460,random,17,4,1.6,6,3.1176470588235294,0.058823529411764705
Spanish,461,natural,11,3,2.0,4,1.9090909090909092,0.09090909090909091
Spanish,461,random,11,4,1.6666666666666667,3,1.7272727272727273,0.09090909090909091
Spanish,462,natural,37,6,2.5714285714285716,6,2.7027027027027026,0.02702702702702703
Spanish,462,random,37,5,1.6363636363636365,11,5.054054054054054,0.02702702702702703
Spanish,463,natural,24,6,2.0,5,2.260869565217391,0.03985507246376811
Spanish,463,random,24,4,1.4375,12,4.791666666666667,0.041666666666666664
Spanish,464,natural,31,5,2.5454545454545454,5,2.586206896551724,0.030107526881720432
Spanish,464,random,31,4,1.5,10,4.483870967741935,0.03225806451612903
Spanish,465,natural,27,5,2.5,6,2.6923076923076925,0.03561253561253561
Spanish,465,random,27,4,1.5294117647058822,9,4.0,0.037037037037037035
Spanish,466,natural,24,6,2.3,5,2.2916666666666665,0.041666666666666664
Spanish,466,random,24,4,1.4375,8,3.4583333333333335,0.041666666666666664
Spanish,467,natural,43,7,2.3333333333333335,5,2.4186046511627906,0.023255813953488372
Spanish,467,random,43,4,1.5,12,5.534883720930233,0.023255813953488372
Spanish,468,natural,22,4,2.625,5,2.6363636363636362,0.045454545454545456
Spanish,468,random,22,5,1.75,5,2.3636363636363638,0.045454545454545456
Spanish,469,natural,34,7,3.3,6,2.735294117647059,0.029411764705882353
Spanish,469,random,34,4,1.65,8,4.529411764705882,0.029411764705882353
Spanish,470,natural,15,5,2.8,4,1.9333333333333333,0.06666666666666667
Spanish,470,random,15,3,1.5555555555555556,6,2.6666666666666665,0.06666666666666667
Spanish,471,natural,20,4,2.5714285714285716,6,3.0,0.04736842105263158
Spanish,471,random,20,4,1.7272727272727273,7,3.05,0.05
Spanish,472,natural,41,8,3.0,9,5.175,0.02378048780487805
Spanish,472,random,41,4,1.6,11,4.487804878048781,0.024390243902439025
Spanish,473,natural,29,8,2.5454545454545454,4,1.9310344827586208,0.034482758620689655
Spanish,473,random,29,4,1.4736842105263157,9,4.137931034482759,0.034482758620689655
Spanish,474,natural,21,4,2.5,4,2.142857142857143,0.047619047619047616
Spanish,474,random,21,4,1.4285714285714286,7,3.0476190476190474,0.047619047619047616
Spanish,475,natural,33,6,2.2857142857142856,6,3.0,0.030303030303030304
Spanish,475,random,33,4,1.6,12,6.03030303030303,0.030303030303030304
Spanish,476,natural,36,6,3.1818181818181817,4,2.3055555555555554,0.027777777777777776
Spanish,476,random,36,5,1.5217391304347827,14,4.972222222222222,0.027777777777777776
Spanish,477,natural,51,6,2.8823529411764706,6,2.88,0.019215686274509803
Spanish,477,random,51,4,1.6666666666666667,13,5.117647058823529,0.0196078431372549
Spanish,478,natural,27,6,3.25,6,3.3703703703703702,0.037037037037037035
Spanish,478,random,27,5,1.5294117647058822,12,5.0,0.037037037037037035
Spanish,479,natural,3,2,2.0,1,0.6666666666666666,0.3333333333333333
Spanish,479,random,3,2,2.0,1,0.6666666666666666,0.3333333333333333
Spanish,480,natural,32,5,2.9,4,2.5,0.029233870967741934
Spanish,480,random,32,4,1.7222222222222223,5,2.8125,0.03125
Spanish,481,natural,66,7,2.727272727272727,5,2.7049180327868854,0.013986013986013986
Spanish,481,random,66,4,1.5476190476190477,18,7.166666666666667,0.015151515151515152
Spanish,482,natural,30,4,2.5454545454545454,5,2.6551724137931036,0.03218390804597701
Spanish,482,random,30,6,1.7058823529411764,6,2.7666666666666666,0.03333333333333333
Spanish,483,natural,23,6,3.142857142857143,4,2.0434782608695654,0.043478260869565216
Spanish,483,random,23,4,1.5714285714285714,8,3.3043478260869565,0.043478260869565216
Spanish,484,natural,36,4,2.3333333333333335,6,3.0833333333333335,0.027777777777777776
Spanish,484,random,36,4,1.5217391304347827,15,6.083333333333333,0.027777777777777776
Spanish,485,natural,7,3,3.0,2,1.2857142857142858,0.14285714285714285
Spanish,485,random,7,3,2.0,3,1.4285714285714286,0.14285714285714285
Spanish,486,natural,30,6,3.0,5,2.607142857142857,0.03103448275862069
Spanish,486,random,30,4,1.45,9,4.033333333333333,0.03333333333333333
Spanish,487,natural,18,5,2.4285714285714284,4,2.0555555555555554,0.05555555555555555
Spanish,487,random,18,5,1.8888888888888888,6,3.0555555555555554,0.05555555555555555
Spanish,488,natural,10,4,3.0,3,1.9,0.1
Spanish,488,random,10,2,1.125,6,2.7,0.1
Spanish,489,natural,16,5,2.5,3,1.8125,0.0625
Spanish,489,random,16,3,1.3636363636363635,8,3.9375,0.0625
Spanish,490,natural,33,6,2.6666666666666665,5,2.9393939393939394,0.030303030303030304
Spanish,490,random,33,4,1.6,11,5.333333333333333,0.030303030303030304
Spanish,491,natural,37,7,3.1818181818181817,4,2.388888888888889,0.026276276276276277
Spanish,491,random,37,5,1.565217391304348,7,3.5405405405405403,0.02702702702702703
Spanish,492,natural,16,5,2.5,3,1.8125,0.0625
Spanish,492,random,16,4,1.3636363636363635,6,2.8125,0.0625
Spanish,493,natural,44,6,2.8666666666666667,4,2.522727272727273,0.022727272727272728
Spanish,493,random,44,6,1.5357142857142858,9,3.7954545454545454,0.022727272727272728
